练习ID,题目ID,科目,一级模块,二级模块,三级模块,题目来源,题目年份,题目省份,题目来源分类,是否正确,单题用时,练习日期,题目链接
1_1_3dlmsph,13319185,行测,重要会议讲话,其他建设,,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第3题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319187,行测,政治理论,新思想,新思想总论,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第1题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319189,行测,政治理论,新思想,文化建设,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第4题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319193,行测,政治理论,新思想,社会建设,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第7题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319194,行测,政治理论,新思想,社会建设,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第8题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319195,行测,政治理论,新思想,经济建设,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第6题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319196,行测,其他建设,,,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第5题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319197,行测,政治理论,新思想,生态文明建设,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第9题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319212,行测,道德,,,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第13题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319223,行测,常识判断,法律常识,民法典,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第17题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319266,行测,言语理解与表达,片段阅读,中心理解题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第21题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319268,行测,言语理解与表达,篇章阅读,细节判断题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第28题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319269,行测,言语理解与表达,篇章阅读,细节判断题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第24题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319271,行测,言语理解与表达,篇章阅读,标题填入题,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第27题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319272,行测,言语理解与表达,片段阅读,词句理解题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第23题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319274,行测,言语理解与表达,片段阅读,中心理解题,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第26题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319277,行测,言语理解与表达,片段阅读,中心理解题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第30题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319280,行测,言语理解与表达,片段阅读,中心理解题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第34题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319281,行测,言语理解与表达,片段阅读,中心理解题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第25题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319284,行测,言语理解与表达,语句表达,语句排序题,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第35题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319285,行测,言语理解与表达,逻辑填空,词的辨析,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第38题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319289,行测,言语理解与表达,逻辑填空,混搭填空,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第41题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319291,行测,言语理解与表达,逻辑填空,混搭填空,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第36题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319294,行测,言语理解与表达,逻辑填空,混搭填空,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第44题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319296,行测,言语理解与表达,逻辑填空,成语填空,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第45题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319337,行测,资料分析,统计表,,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第116题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319339,行测,资料分析,统计表,,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第117题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319340,行测,资料分析,统计表,,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第118题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319341,行测,统计表,江苏特色-现期计算,,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第119题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319342,行测,资料分析,统计表,,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第120题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319360,行测,资料分析,平均数问题,江苏特色-现期平均数,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第131题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319362,行测,资料分析,综合资料,,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第132题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319363,行测,资料分析,综合资料,,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第133题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319364,行测,资料分析,综合资料,,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第134题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319365,行测,资料分析,综合资料,,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第135题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319468,行测,数量关系,数字推理,多级数列,2025年江苏省公务员录用考试《行测》题（B类）（网友回忆版）第51题,2025,江苏,公务员,正确,346,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319470,行测,数量关系,数学运算,和差倍比问题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第56题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319472,行测,数量关系,数学运算,容斥原理问题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第58题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319473,行测,数量关系,数字推理,机械划分,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第55题,2025,江苏,公务员,正确,114,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319477,行测,数量关系,数学运算,工程问题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第61题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319480,行测,数量关系,数学运算,排列组合问题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第64题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319482,行测,数量关系,数学运算,最值问题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第67题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319483,行测,数量关系,数学运算,不定方程问题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第68题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319485,行测,数量关系,数学运算,统筹规划问题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第70题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3dlmsph,13319486,行测,数量关系,数学运算,几何问题,2025年江苏省公务员录用考试《行测》题（C类）（网友回忆版）第65题,2025,江苏,公务员,未答,0,2025-11-22,https://spa.fenbi.com/ti/exam/solution/1_1_3dlmsph?routecs=xingce
1_1_3do4kn4,10116159,行测,哲学-其他,,,2025下半年省考第二十四季行测模考大赛（青海卷）第1题,2025,青海,公务员,错误,5,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116160,行测,唯物史观,,,2025下半年省考第二十四季行测模考大赛（云南卷）第1题,2025,云南,公务员,错误,1,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116163,行测,政治理论,新思想,文化建设,2025下半年省考第二十四季行测模考大赛（云南卷）第2题,2025,云南,公务员,错误,1,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116164,行测,政治理论,新思想,生态文明建设,2025下半年省考第二十四季行测模考大赛（云南卷）第3题,2025,云南,公务员,正确,0,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116165,行测,重要会议讲话,其他建设,,2025下半年省考第二十四季行测模考大赛（新疆区考卷）第4题,2025,新疆,公务员,错误,1,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116168,行测,政治理论,新思想,社会建设,2025下半年省考第二十四季行测模考大赛（西藏卷）第63题,2025,西藏,公务员,错误,1,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116170,行测,政治理论,新思想,政治建设,2025下半年省考第二十四季行测模考大赛（西藏卷）第64题,2025,西藏,公务员,错误,0,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116172,行测,政治理论,新思想,经济建设,2025下半年省考第二十四季行测模考大赛（云南卷）第5题,2025,云南,公务员,正确,2,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116173,行测,政治理论,新思想,社会建设,2025下半年省考第二十四季行测模考大赛（西藏卷）第65题,2025,西藏,公务员,正确,1,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116194,行测,重要会议讲话,其他建设,,2025下半年省考第二十四季行测模考大赛（江苏C卷）第10题,2025,江苏,公务员,正确,2,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116197,行测,常识判断,经济常识,宏观经济与调控政策,2025下半年省考第二十四季行测模考大赛（云南卷）第11题,2025,云南,公务员,错误,41,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116199,行测,常识判断,法律常识,民法典,2025下半年省考第二十四季行测模考大赛（云南卷）第12题,2025,云南,公务员,错误,41,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116203,行测,常识判断,法律常识,民法典,2025下半年省考第二十四季行测模考大赛（山西卷）第17题,2025,山西,公务员,正确,66,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116205,行测,行政法,,,2025下半年省考第二十四季行测模考大赛（新疆兵团卷）第12题,2025,新疆,公务员,错误,30,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116233,行测,常识判断,科技常识,科技理论与成就,2025下半年省考第二十四季行测模考大赛（新疆区考卷）第22题,2025,新疆,公务员,正确,20,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116248,行测,常识判断,管理常识,行政管理,2025下半年省考第二十四季行测模考大赛（江苏C卷）第16题,2025,江苏,公务员,正确,27,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116251,行测,常识判断,管理常识,行政管理,2025下半年省考第二十四季行测模考大赛（江苏A卷）第17题,2025,江苏,公务员,错误,39,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116253,行测,常识判断,人文常识,中国历史,2025下半年省考第二十四季行测模考大赛（云南卷）第17题,2025,云南,公务员,正确,45,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116255,行测,常识判断,人文常识,中国历史,2025下半年省考第二十四季行测模考大赛（西藏卷）第80题,2025,西藏,公务员,错误,36,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
1_1_3do4kn4,10116257,行测,常识判断,人文常识,文化常识,2025下半年省考第二十四季行测模考大赛（云南卷）第19题,2025,云南,公务员,错误,23,2025-11-23,https://spa.fenbi.com/ti/exam/solution/1_1_3do4kn4?routecs=xingce
